time,winChips,tableChips,amIFold,myChips,myHand,enemyHands
2018-07-20 13:09:18,0,680,True,2960,Pair,"Pair:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 13:09:50,3400,3400,False,3400,Three of a Kind,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False"
2018-07-20 13:10:24,4840,4840,False,4840,Full House,"Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Straight:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False"
2018-07-20 13:10:48,0,120,True,4840,High Card,"High Card:isFold=False;isAllIn=False, High Card:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 13:11:04,2600,2600,False,2600,Pair,"Three of a Kind:isFold=False;isAllIn=True, Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=True, Pair:isFold=True;isAllIn=False"
2018-07-20 13:11:21,0,5360,False,0,Pair,"Flush:isFold=False;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Full House:isFold=True;isAllIn=False"
2018-07-20 13:15:27,0,290,True,3000,Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 13:16:05,0,320,True,2920,Three of a Kind,"Four of a kind:isFold=True;isAllIn=False, Three of a Kind:isFold=False;isAllIn=False, Three of a Kind:isFold=True;isAllIn=False, Full House:isFold=False;isAllIn=False, Three of a Kind:isFold=True;isAllIn=False"
2018-07-20 13:16:44,0,300,True,2920,Two Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 13:17:24,0,480,True,2880,Pair,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 13:18:03,0,360,True,2840,High Card,"High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 13:18:38,0,240,True,2820,Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 13:19:01,0,5680,True,2740,Two Pair,"Two Pair:isFold=True;isAllIn=False, Full House:isFold=False;isAllIn=True, Full House:isFold=False;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False"
2018-07-20 13:19:30,0,440,True,2660,Pair,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False"
2018-07-20 13:19:50,0,8040,False,0,Pair,"High Card:isFold=True;isAllIn=False, Straight:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 13:21:24,0,370,True,2940,High Card,"Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 13:22:02,0,340,True,2940,High Card,"High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 13:22:41,0,280,True,2920,Two Pair,"Full House:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Two Pair:isFold=True;isAllIn=False"
2018-07-20 13:23:54,0,3040,True,2240,Pair,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Three of a Kind:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Two Pair:isFold=True;isAllIn=False"
2018-07-20 13:24:33,0,260,True,2240,Pair,"Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 13:25:18,0,150,True,2220,Pair,"Two Pair:isFold=True;isAllIn=False, Three of a Kind:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 13:26:06,0,470,True,2210,Pair,"Straight:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Straight:isFold=False;isAllIn=False"
2018-07-20 13:26:41,0,460,True,2210,Pair,"High Card:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, High Card:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 13:27:23,0,6060,True,2130,Two Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Three of a Kind:isFold=False;isAllIn=True, Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 13:27:59,0,440,True,2090,Pair,"Full House:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Flush:isFold=False;isAllIn=False"
2018-07-20 13:28:40,0,560,True,2090,Pair,"Pair:isFold=True;isAllIn=False, Flush:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Full House:isFold=False;isAllIn=False, Two Pair:isFold=True;isAllIn=False"
2018-07-20 13:29:22,0,760,False,1890,Pair,"High Card:isFold=True;isAllIn=False, Three of a Kind:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=False;isAllIn=False"
2018-07-20 13:30:03,0,680,True,1850,Two Pair,"High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 13:30:38,0,540,True,1830,Pair,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 13:31:13,0,4420,False,0,Pair,"Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Straight:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Straight:isFold=True;isAllIn=False"
2018-07-20 13:37:46,0,180,True,2980,Pair,"Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 13:38:14,0,210,True,2980,Straight,"Straight:isFold=False;isAllIn=False, Straight:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 13:38:40,0,180,True,2980,High Card,"Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 13:38:58,0,11820,False,0,Two Pair,"Pair:isFold=False;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Full House:isFold=False;isAllIn=True, Pair:isFold=False;isAllIn=True"
2018-07-20 13:41:54,60,60,False,3040,Straight,"Straight:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False"
2018-07-20 13:42:16,0,100,True,3020,Two Pair,"Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Three of a Kind:isFold=False;isAllIn=False"
2018-07-20 13:42:42,0,160,True,2960,Pair,"Pair:isFold=True;isAllIn=False, High Card:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 13:43:11,0,200,True,2960,Pair,"Three of a Kind:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 13:43:36,70,70,False,3010,High Card,"High Card:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 13:44:00,0,160,True,3010,Pair,"Pair:isFold=False;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Three of a Kind:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 13:44:22,0,120,True,2970,Pair,"Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 14:35:08,0,100,True,2960,Full House,"Three of a Kind:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 14:35:38,50,50,False,2990,Full House,"Two Pair:isFold=True;isAllIn=False, Three of a Kind:isFold=True;isAllIn=False, Three of a Kind:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 14:36:05,0,40,True,2990,High Card,"Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 14:36:36,90,90,False,3040,Flush,"High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Flush:isFold=True;isAllIn=False"
2018-07-20 14:39:52,0,140,False,0,,"High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=False;isAllIn=False"
2018-07-20 14:40:46,0,2920,True,2920,High Card,"Three of a Kind:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 14:41:31,0,720,True,2920,Two Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Three of a Kind:isFold=False;isAllIn=False"
2018-07-20 14:42:31,0,480,True,2760,Pair,"Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 14:43:08,0,520,True,2680,Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 14:43:34,0,1200,True,2600,Pair,"Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 14:44:02,0,320,True,2600,Pair,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=False;isAllIn=False"
2018-07-20 14:44:31,2400,2400,False,3960,Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 14:45:02,2640,2640,False,5480,High Card,"Two Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 14:45:30,0,560,True,5320,High Card,"Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 14:45:58,0,800,True,5160,High Card,"Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 14:46:27,0,640,True,5160,Flush,"Flush:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Flush:isFold=False;isAllIn=False"
2018-07-20 14:47:01,0,3200,True,5160,Pair,"Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 14:47:59,0,1120,True,4840,Two Pair,"Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 14:48:27,0,1600,True,4520,Two Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 14:48:59,0,2860,True,4520,High Card,"Two Pair:isFold=True;isAllIn=False, Three of a Kind:isFold=False;isAllIn=True, Flush:isFold=True;isAllIn=False, High Card:isFold=False;isAllIn=False"
2018-07-20 14:50:19,0,5760,True,2600,Pair,"Two Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 14:53:03,0,520,True,2900,Pair,"Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=False;isAllIn=False"
2018-07-20 14:54:10,0,220,True,2880,Pair,"Flush:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 14:55:16,0,1350,True,2870,Pair,"Flush:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Straight:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False, Flush:isFold=False;isAllIn=False"
2018-07-20 14:55:56,0,7720,True,2870,Straight,"Flush:isFold=False;isAllIn=True, High Card:isFold=False;isAllIn=True, High Card:isFold=False;isAllIn=True, Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False"
2018-07-20 14:56:41,0,320,True,2830,Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 14:57:28,0,400,True,2790,Two Pair,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 14:58:14,0,440,True,2710,Full House,"Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 14:58:42,0,180,True,2710,Pair,"High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:00:35,0,2800,True,1350,Two Pair,"Pair:isFold=True;isAllIn=False, Three of a Kind:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 15:00:55,0,520,True,1310,Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Straight:isFold=False;isAllIn=False"
2018-07-20 15:02:52,0,3360,True,510,Three of a Kind,"Four of a kind:isFold=True;isAllIn=False, Full House:isFold=False;isAllIn=False, Three of a Kind:isFold=False;isAllIn=False"
2018-07-20 15:03:13,0,1520,True,430,Pair,"Straight:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, High Card:isFold=False;isAllIn=False"
2018-07-20 15:03:33,0,240,True,430,Two Pair,"Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 15:04:09,0,1600,True,430,Pair,"High Card:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 15:04:44,0,1920,True,110,Three of a Kind,"Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 15:05:11,440,1270,False,440,Pair,"High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:05:38,0,1440,True,440,Two Pair,"Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Straight:isFold=False;isAllIn=False"
2018-07-20 15:06:24,0,1280,True,440,High Card,"High Card:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 15:06:32,1320,1320,False,1320,Three of a Kind,"Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 15:07:32,0,7040,True,40,Two Pair,"Two Pair:isFold=True;isAllIn=False, Full House:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 15:09:10,0,300,True,2980,Two Pair,"Two Pair:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 15:09:38,0,330,True,2970,High Card,"Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:10:01,0,160,True,2970,Pair,"Straight:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Straight:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:10:32,0,380,True,2910,Two Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Three of a Kind:isFold=False;isAllIn=False"
2018-07-20 15:11:15,0,120,True,2910,Pair,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 15:11:26,0,440,True,2870,Pair,"Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 15:11:51,0,360,True,2790,Two Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:12:16,0,300,True,2790,Flush,"High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Straight:isFold=False;isAllIn=False, Flush:isFold=True;isAllIn=False"
2018-07-20 15:12:43,0,480,True,2790,High Card,"Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:14:04,0,1040,True,2710,High Card,"Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:14:35,0,840,True,2670,High Card,"High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:15:01,0,800,True,2670,Two Pair,"Two Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:16:29,0,1920,True,2190,Pair,"Pair:isFold=True;isAllIn=False, Straight:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 15:16:59,0,2000,True,2110,High Card,"High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:17:26,0,960,True,2110,Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:18:10,0,1420,True,2110,Pair,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=True, Two Pair:isFold=False;isAllIn=False, Three of a Kind:isFold=False;isAllIn=False"
2018-07-20 15:18:18,0,2880,True,1790,Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:18:39,0,1760,True,1630,Pair,"Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 15:19:03,3040,3040,False,3710,Two Pair,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 15:19:45,0,1920,True,3710,Two Pair,"Full House:isFold=False;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False"
2018-07-20 15:20:39,0,5120,True,1790,High Card,"High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 15:20:51,0,1400,True,1790,Pair,"Straight:isFold=False;isAllIn=True, Three of a Kind:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=True"
2018-07-20 15:21:03,0,1490,True,1150,Two Pair,"Pair:isFold=False;isAllIn=True, Pair:isFold=False;isAllIn=False"
2018-07-20 15:21:18,2940,130,False,2940,Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:21:32,0,860,True,1660,Two Pair,"Two Pair:isFold=False;isAllIn=True, High Card:isFold=False;isAllIn=False"
2018-07-20 15:21:44,0,6760,False,0,Two Pair,"Pair:isFold=False;isAllIn=True, Two Pair:isFold=False;isAllIn=False"
2018-07-20 15:23:18,0,320,True,3000,Two Pair,"Three of a Kind:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 15:23:45,0,320,True,2940,Pair,"High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:24:13,0,280,True,2900,Pair,"High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:25:09,0,300,True,2860,Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 15:25:55,0,240,True,2860,Two Pair,"Flush:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 15:26:07,0,440,True,2820,Pair,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 15:27:02,0,520,True,2740,Two Pair,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Three of a Kind:isFold=False;isAllIn=False"
2018-07-20 15:28:05,0,520,True,2620,Pair,"Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Straight:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 15:29:28,0,800,True,2380,Pair,"High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:29:34,0,1280,True,2380,Pair,"High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Straight:isFold=False;isAllIn=False, Straight:isFold=False;isAllIn=False"
2018-07-20 15:30:39,0,7280,True,1020,Flush,"Two Pair:isFold=False;isAllIn=False, Straight Flush:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Three of a Kind:isFold=False;isAllIn=False"
2018-07-20 15:30:46,0,1920,True,1020,High Card,"Pair:isFold=False;isAllIn=False, Straight:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 15:31:42,0,2720,True,540,Pair,"Two Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 15:32:15,0,9260,False,0,High Card,"Straight:isFold=False;isAllIn=False, Straight:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=True"
2018-07-20 15:33:47,0,440,True,3000,High Card,"Two Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:34:07,0,50,True,2980,High Card,"Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:34:34,0,50,True,2970,High Card,"High Card:isFold=True;isAllIn=False, Flush:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:35:44,0,200,True,2930,Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:36:16,0,170,True,2930,Straight,"Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=False;isAllIn=False"
2018-07-20 15:38:51,0,520,True,2830,Pair,"High Card:isFold=True;isAllIn=False, Three of a Kind:isFold=False;isAllIn=False, Two Pair:isFold=True;isAllIn=False, High Card:isFold=False;isAllIn=False"
2018-07-20 15:39:51,0,220,True,2750,Two Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Three of a Kind:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:40:33,0,640,True,2670,Pair,"High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=False;isAllIn=False"
2018-07-20 15:41:35,0,480,True,2510,Two Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 15:41:54,0,320,True,2510,High Card,"Straight:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Straight:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 15:42:16,0,200,True,2510,Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
